RI,MW
1.7146910159089401,67.78841216836328
1.7212653129760156,67.87728173519015
1.7287262244985726,67.96625221069674
1.7371120410060144,68.0553236896121
1.7463466192036918,68.14449626672807
1.7563346422226545,68.2337700369076
1.76698079319398,68.32314509507931
1.7781897552487038,68.41262153624109
1.7898662115178752,68.50219945545705
1.8019148451326572,68.59187894785963
1.814240339224014,68.68166010864906
1.8267473769230378,68.77154303309487
1.839340641360863,68.86152781653209
1.8519248156684398,68.95161455436703
1.8644045829768743,69.04180334206806
1.8766846264172585,69.13209427517945
1.888669629120642,69.22248744930455
1.900264274218074,69.31298296012314
1.9113732448406608,69.40358090337814
1.9219012241194235,69.4942813748811
1.93175289518544,69.58508447051412
1.9408329411697594,69.67599028622256
1.9490460452034597,69.76699891802735
1.9563074914702412,69.85811046201027
1.9626671999329801,69.94932501432429
1.968267690243195,70.04064267119318
1.9732533049259757,70.13206352890604
1.977768386506341,70.22358768382033
1.9819572775091814,70.31521523236334
1.9859643204595017,70.40694627103035
1.9899338578822778,70.49878089638254
1.9940102323025428,70.59071920505308
1.9983377862452443,70.68276129374415
2.0030608622353583,70.77490725922247
2.0083238027978183,70.86715719832682
2.0142709504577425,70.9595112079616
2.0210466477400217,71.05196938510385
2.028795237169561,71.14453182679524
2.0376610612714927,71.23719863014819
2.047788462570736,71.3299698923448
2.059321783592253,71.42284571063249
2.0724053668610622,71.5158261823314
2.087183554902083,71.60891140482805
2.1038004708741767,71.7021014755788
2.1223075837642966,71.79539649211044
2.1425203553658605,71.88879655201153
2.164217219209874,71.9823017529513
2.187176608827258,72.07591219265625
2.211176957748904,72.16962796893209
2.2359966995058187,72.26344917964492
2.2614142676288367,72.35737592273395
2.287208095648978,72.45140829620858
2.3131566170972206,72.54554639814629
2.3390382655043425,72.63979032669324
2.3646314744014205,72.73414018006429
2.389714677319276,72.828596056544
2.4140663077889144,72.92315805448727
2.4374647993412992,73.01782627231779
2.45968858550728,73.11260080852753
2.480516099817862,73.2074817616773
2.499725775803981,73.3024692304025
2.5170960469964996,73.39756331340068
2.5324053469264243,73.49276410944302
2.5454321091246612,73.58807171736915
2.5559763390035357,73.6834862360887
2.5640914428252444,73.77900776458249
2.569995567730274,73.87463640189512
2.573909663546061,73.97037224714711
2.576054680100043,74.06621539952654
2.576651567219699,74.16216595829117
2.5759212747323375,74.25822402276528
2.5740847524654527,74.35438969234768
2.5713629502464954,74.45066306650693
2.567976817902874,74.54704424477721
2.564147305261997,74.64353332676514
2.5600953621512588,74.74013041214724
2.556041938398195,74.83683560066991
2.552207983830158,74.9336489921474
2.548814448274541,75.03057068646814
2.5460822815588244,75.12760078358846
2.544232433510416,75.22473938353099
2.5434858539567813,75.32198658639588
2.5440634927253143,75.41934249234643
2.5461862996434377,75.51680720162143
2.5500749523000366,75.61438081452503
2.555868060408457,75.71206343143473
2.5635074155042616,75.80985515279778
2.5729059144460535,75.90775607913272
2.5839764540926637,76.00576631102355
2.5966319313027952,76.10388594912999
2.6107852429351794,76.20211509418317
2.6263492858484767,76.30045384697489
2.6432369569015037,76.39890230837982
2.661361152952935,76.49746057933656
2.6806347708615164,76.59612876085096
2.700970707485979,76.69490695400859
2.72228185968504,76.79379525995687
2.7444811243174314,76.89279377991926
2.7674813982418556,76.99190261518655
2.791195578317101,77.09112186712291
2.8155365614018137,77.1904516371615
2.8404172443547964,77.28989202680408
2.8657505240347376,77.38944313762799
2.891449297300383,77.48910507127866
2.917426461010436,77.5888779294723
2.943594912023613,77.68876181399652
2.9698675471986746,77.78875682670757
2.9961572633943803,77.88886306953648
3.022376957469362,77.98908064448355
3.0484395262824364,78.08940965361839
3.074257866692264,78.1898501990838
3.099744875557633,78.29040238309256
3.124813449737232,78.39106630792676
3.1493764860897784,78.49184207594521
3.1733468814740604,78.5927297895717
3.1966375327486958,78.69372955130454
3.219161336772544,78.79484146371206
3.240831190404265,78.89606562943389
3.261559990502519,78.99740215118088
3.2812606339261805,79.09885113173794
3.299846017533838,79.20041267395575
3.317229038184294,79.30208688076024
3.3333225927362946,79.40387385514647
3.3480395780484997,79.50577370018715
3.3612928909796977,79.60778651901512
3.3729956977941384,79.70991241484658
3.383121663609657,79.81215149096079
3.391781135879455,79.91450385071246
3.3991032226649622,80.01696959752624
3.4052170320276787,80.11954883490121
3.4102516720290197,80.22224166640355
3.4143362507304147,80.32504819567508
